URL,ID,tag1,tag2,tag3,tag4,tag5,tag6
https://www.flickr.com/photo.gne?id=11227405034,1,nature,flora,fauna
https://www.flickr.com/photo.gne?id=11225456624,2,nature,highbridge,bridge,river,architecture
https://www.flickr.com/photo.gne?id=11239148414,3,nature,architecture,lake,landscape,village,flora
https://www.flickr.com/photo.gne?id=11203852983,4,river,waterfall,fisherman,nature
https://www.flickr.com/photo.gne?id=11024324534,5,dog,colorful,people
https://www.flickr.com/photo.gne?id=11010140143,6,people,portrait,male
https://www.flickr.com/photo.gne?id=11224765943,7,people,coventgarden,architecture
https://www.flickr.com/photo.gne?id=11000390485,8,architecture,horse,cow,fauna,nature
https://www.flickr.com/photo.gne?id=11241924014,9,architecture,bridge,waterhouse,river
https://www.flickr.com/photo.gne?id=10997683724,10,portrait,dog,nature
